Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
Malik Real Estate Group,Atascadero News Magazine,540.0000,April,2021,Full Page,4/1/2021 12:00:00 AM,2022-22960,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-22965,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,August,2021,Full Page,8/1/2021 12:00:00 AM,2022-22966,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22970,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,December,2021,Full Page,12/1/2021 12:00:00 AM,2022-22971,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,February,2021,Full Page,2/1/2021 12:00:00 AM,2022-22975,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,February,2021,Full Page,2/1/2021 12:00:00 AM,2022-22976,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,January,2021,Full Page,1/1/2021 12:00:00 AM,2022-22981,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,January,2021,Full Page,1/1/2021 12:00:00 AM,2022-22982,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,July,2021,Full Page,7/1/2021 12:00:00 AM,2022-22987,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,July,2021,Full Page,7/1/2021 12:00:00 AM,2022-22988,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,June,2021,Full Page,5/1/2021 12:00:00 AM,2022-22993,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,June,2021,Full Page,5/1/2021 12:00:00 AM,2022-22994,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,March,2021,Full Page,3/1/2021 12:00:00 AM,2022-23000,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,March,2021,Full Page,3/1/2021 12:00:00 AM,2022-23001,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,June,2021,Full Page,5/1/2021 12:00:00 AM,2022-23006,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,May,2021,Full Page,5/1/2021 12:00:00 AM,2022-23007,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,November,2021,Full Page,11/1/2021 12:00:00 AM,2022-23012,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,November,2021,Full Page,11/1/2021 12:00:00 AM,2022-23013,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,October,2021,Full Page,10/1/2021 12:00:00 AM,2022-23019,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,October,2021,Full Page,10/1/2021 12:00:00 AM,2022-23020,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,980.0000,September,2021,Full Page,9/1/2021 12:00:00 AM,2022-23025,980.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,540.0000,September,2021,Full Page,9/1/2021 12:00:00 AM,2022-23026,540.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,1110.0000,August,2022,Full Page,8/1/2022 12:00:00 AM,2022-23356,1110.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,August,2022,Full Page,8/1/2022 12:00:00 AM,2022-23357,410.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,1110.0000,December,2022,Full Page,12/1/2022 12:00:00 AM,2022-23358,1110.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,December,2022,Full Page,12/1/2022 12:00:00 AM,2022-23359,410.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,1110.0000,July,2022,Full Page,7/1/2022 12:00:00 AM,2022-23361,1110.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,410.0000,July,2022,Full Page,7/1/2022 12:00:00 AM,2022-23362,410.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,1110.0000,June,2022,Full Page,5/1/2022 12:00:00 AM,2022-23363,1110.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,410.0000,June,2022,Full Page,5/1/2022 12:00:00 AM,2022-23364,410.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,1110.0000,November,2022,Full Page,11/1/2022 12:00:00 AM,2022-23366,1110.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,November,2022,Full Page,11/1/2022 12:00:00 AM,2022-23367,410.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,1110.0000,October,2022,Full Page,10/1/2022 12:00:00 AM,2022-23368,1110.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,October,2022,Full Page,10/1/2022 12:00:00 AM,2022-23369,410.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,1110.0000,September,2022,Full Page,9/1/2022 12:00:00 AM,2022-23370,1110.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,September,2022,Full Page,9/1/2022 12:00:00 AM,2022-23371,410.0000,12/31/2022,Nicholas Mattson
Malik Real Estate Group,Atascadero News,0.0000,March 4,2021,1/12 S,3/4/2021 12:00:00 AM,2022-25769,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Paso Robles Press,0.0000,March 4,2021,1/12 S,3/4/2021 12:00:00 AM,2022-25807,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 14,2022,1/12 S,4/14/2022 12:00:00 AM,2022-25821,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 21,2022,1/12 S,4/21/2022 12:00:00 AM,2022-25824,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 28,2022,1/12 S,4/28/2022 12:00:00 AM,2022-25828,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 7,2022,1/12 S,4/7/2022 12:00:00 AM,2022-25832,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 11,2022,1/12 S,8/11/2022 12:00:00 AM,2022-25835,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 18,2022,1/12 S,8/18/2022 12:00:00 AM,2022-25836,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 25,2022,1/12 S,8/25/2022 12:00:00 AM,2022-25837,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 4,2022,1/12 S,8/4/2022 12:00:00 AM,2022-25838,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 1,2022,1/12 S,12/1/2022 12:00:00 AM,2022-25839,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 15,2022,1/12 S,12/15/2022 12:00:00 AM,2022-25840,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 22,2022,1/12 S,12/22/2022 12:00:00 AM,2022-25844,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 29,2022,1/12 S,12/29/2022 12:00:00 AM,2022-25846,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 8,2022,1/12 S,12/8/2022 12:00:00 AM,2022-25847,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 30,2021,1/12 S,12/30/2021 12:00:00 AM,2022-25849,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 14,2022,1/12 S,7/14/2022 12:00:00 AM,2022-25850,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 21,2022,1/12 S,7/21/2022 12:00:00 AM,2022-25851,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 28,2022,1/12 S,7/28/2022 12:00:00 AM,2022-25852,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 7,2022,1/12 S,7/7/2022 12:00:00 AM,2022-25853,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 16,2022,1/12 S,6/16/2022 12:00:00 AM,2022-25854,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 2,2022,1/12 S,6/2/2022 12:00:00 AM,2022-25855,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 23,2022,1/12 S,6/23/2022 12:00:00 AM,2022-25856,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 30,2022,1/12 S,6/30/2022 12:00:00 AM,2022-25857,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 9,2022,1/12 S,6/9/2022 12:00:00 AM,2022-25858,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 24,2022,1/12 S,3/24/2022 12:00:00 AM,2022-25863,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 31,2022,1/12 S,3/31/2022 12:00:00 AM,2022-25865,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 12,2022,1/12 S,5/12/2022 12:00:00 AM,2022-25868,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 19,2022,1/12 S,5/19/2022 12:00:00 AM,2022-25869,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 26,2022,1/12 S,5/26/2022 12:00:00 AM,2022-25870,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 5,2022,1/12 S,5/5/2022 12:00:00 AM,2022-25871,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 10,2022,1/12 S,11/10/2022 12:00:00 AM,2022-25872,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 17,2022,1/12 S,11/17/2022 12:00:00 AM,2022-25873,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 24,2022,1/12 S,11/24/2022 12:00:00 AM,2022-25875,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 3,2022,1/12 S,11/3/2022 12:00:00 AM,2022-25876,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 13,2022,1/12 S,10/13/2022 12:00:00 AM,2022-25877,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 20,2022,1/12 S,10/20/2022 12:00:00 AM,2022-25878,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 27,2022,1/12 S,10/27/2022 12:00:00 AM,2022-25879,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 6,2022,1/12 S,10/6/2022 12:00:00 AM,2022-25880,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 1,2022,1/12 S,9/1/2022 12:00:00 AM,2022-25881,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 15,2022,1/12 S,9/15/2022 12:00:00 AM,2022-25882,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 22,2022,1/12 S,9/22/2022 12:00:00 AM,2022-25883,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 29,2022,1/12 S,9/29/2022 12:00:00 AM,2022-25884,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 8,2022,1/12 S,9/8/2022 12:00:00 AM,2022-25885,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 1,2021,1/12 S,4/1/2021 12:00:00 AM,2022-25891,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 15,2021,1/12 S,4/15/2021 12:00:00 AM,2022-25892,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 22,2021,1/12 S,4/22/2021 12:00:00 AM,2022-25893,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 29,2021,1/12 S,4/29/2021 12:00:00 AM,2022-25894,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,April 8,2021,1/12 S,4/8/2021 12:00:00 AM,2022-25895,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 12,2021,1/12 S,8/12/2021 12:00:00 AM,2022-25896,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 19,2021,1/12 S,8/19/2021 12:00:00 AM,2022-25897,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 26,2021,1/12 S,8/26/2021 12:00:00 AM,2022-25898,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,August 5,2021,1/12 S,8/5/2021 12:00:00 AM,2022-25899,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 16,2021,1/12 S,12/16/2021 12:00:00 AM,2022-25900,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 2,2021,1/12 S,12/2/2021 12:00:00 AM,2022-25901,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 23,2021,1/12 S,12/23/2021 12:00:00 AM,2022-25902,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,December 9,2021,1/12 S,12/9/2021 12:00:00 AM,2022-25903,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,February 11,2021,1/12 S,2/11/2021 12:00:00 AM,2022-25904,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,February 18,2021,1/12 S,2/18/2021 12:00:00 AM,2022-25905,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,February 25,2021,1/12 S,2/25/2021 12:00:00 AM,2022-25906,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,February 4,2021,1/12 S,2/4/2021 12:00:00 AM,2022-25907,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,January 14,2021,1/12 S,1/14/2021 12:00:00 AM,2022-25908,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,January 21,2021,1/12 S,1/21/2021 12:00:00 AM,2022-25909,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,January 28,2021,1/12 S,1/28/2021 12:00:00 AM,2022-25910,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,January 7,2021,1/12 S,1/7/2021 12:00:00 AM,2022-25911,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 1,2021,1/12 S,7/1/2021 12:00:00 AM,2022-25912,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 15,2021,1/12 S,7/15/2021 12:00:00 AM,2022-25913,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 22,2021,1/12 S,7/22/2021 12:00:00 AM,2022-25914,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 29,2021,1/12 S,7/29/2021 12:00:00 AM,2022-25915,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,July 8,2021,1/12 S,7/8/2021 12:00:00 AM,2022-25916,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 10,2021,1/12 S,6/10/2021 12:00:00 AM,2022-25917,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 17,2021,1/12 S,6/17/2021 12:00:00 AM,2022-25918,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 24,2021,1/12 S,6/24/2021 12:00:00 AM,2022-25919,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,June 3,2021,1/12 S,6/3/2021 12:00:00 AM,2022-25920,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 11,2021,1/12 S,3/11/2021 12:00:00 AM,2022-25921,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 18,2021,1/12 S,3/18/2021 12:00:00 AM,2022-25922,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 25,2021,1/12 S,3/25/2021 12:00:00 AM,2022-25923,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,March 4,2021,1/12 S,3/4/2021 12:00:00 AM,2022-25924,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 13,2021,1/12 S,5/13/2021 12:00:00 AM,2022-25925,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 20,2021,1/12 S,5/20/2021 12:00:00 AM,2022-25926,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 27,2021,1/12 S,5/27/2021 12:00:00 AM,2022-25927,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,May 6,2021,1/12 S,5/6/2021 12:00:00 AM,2022-25928,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 11,2021,1/12 S,11/11/2021 12:00:00 AM,2022-25929,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 18,2021,1/12 S,11/18/2021 12:00:00 AM,2022-25930,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 25,2021,1/12 S,11/25/2021 12:00:00 AM,2022-25931,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,November 4,2021,1/12 S,11/4/2021 12:00:00 AM,2022-25932,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 14,2021,1/12 S,10/14/2021 12:00:00 AM,2022-25933,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 21,2021,1/12 S,10/21/2021 12:00:00 AM,2022-25934,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 28,2021,1/12 S,10/28/2021 12:00:00 AM,2022-25935,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,October 7,2021,1/12 S,10/7/2021 12:00:00 AM,2022-25936,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 16,2021,1/12 S,9/16/2021 12:00:00 AM,2022-25937,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 2,2021,1/12 S,9/2/2021 12:00:00 AM,2022-25938,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 23,2021,1/12 S,9/23/2021 12:00:00 AM,2022-25939,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 30,2021,1/12 S,9/30/2021 12:00:00 AM,2022-25940,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News,0.0000,September 9,2021,1/12 S,9/9/2021 12:00:00 AM,2022-25941,0.0000,12/31/2022,Cami Martin
Malik Real Estate Group,Atascadero News Magazine,1110.0000,Jan,2024,Full Page,1/1/2024 12:00:00 AM,2023-37607,1110.0000,12/14/2023,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,Jan,2024,Full Page,1/1/2024 12:00:00 AM,2023-37608,410.0000,12/14/2023,Nicholas Mattson
Malik Real Estate Group,Paso Robles Press,0.0000,Jan 4,2024,1/12 Page,1/4/2024 12:00:00 AM,2024-38163,0.0000,01/09/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,0.0000,Jan 4,2024,1/12 Page,1/4/2024 12:00:00 AM,2024-38164,0.0000,01/09/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,400.0000,Jan 4,2024,Full Page,1/4/2024 12:00:00 AM,2024-38165,400.0000,01/09/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,0.0000,Jan 11,2024,1/12 Page,1/11/2024 12:00:00 AM,2024-38673,0.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Paso Robles Press,0.0000,Jan 11,2024,1/12 Page,1/11/2024 12:00:00 AM,2024-38674,0.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,400.0000,Jan 11,2024,Full Page,1/11/2024 12:00:00 AM,2024-38675,400.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,1110.0000,February,2024,Full Page,2/1/2024 12:00:00 AM,2024-38901,1110.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News Magazine,410.0000,February,2024,Full Page,2/1/2024 12:00:00 AM,2024-38902,410.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Paso Robles Press,0.0000,Jan 18,2024,1/12 Page,1/18/2024 12:00:00 AM,2024-38903,0.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Paso Robles Press,0.0000,Jan 25,2024,1/12 Page,1/25/2024 12:00:00 AM,2024-38904,0.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,0.0000,Jan 18,2024,1/12 Page,1/18/2024 12:00:00 AM,2024-38905,0.0000,01/16/2024,Nicholas Mattson
Malik Real Estate Group,Atascadero News,0.0000,Jan 25,2024,1/12 Page,1/25/2024 12:00:00 AM,2024-38906,0.0000,01/16/2024,Nicholas Mattson
